id_teryt;kod_teryt;wojewodztwo;powiat;gmina;nazwa;typ_kod;typ
0410033;041003_3;04;10;03;Nakło nad Notecią;3;gmina miejsko-wiejska
0410034;041003_4;04;10;03;Nakło nad Notecią;4;miasto
0410035;041003_5;04;10;03;Nakło nad Notecią;5;obszar wiejski
0410042;041004_2;04;10;04;Sadki;2;gmina wiejska
0410053;041005_3;04;10;05;Szubin;3;gmina miejsko-wiejska
0410054;041005_4;04;10;05;Szubin;4;miasto
0410055;041005_5;04;10;05;Szubin;5;obszar wiejski
0411;0411;04;11;;radziejowski;;powiat
0411011;041101_1;04;11;01;Radziejów;1;gmina miejska
0411022;041102_2;04;11;02;Bytoń;2;gmina wiejska
0411032;041103_2;04;11;03;Dobre;2;gmina wiejska
0411042;041104_2;04;11;04;Osięciny;2;gmina wiejska
0411053;041105_3;04;11;05;Piotrków Kujawski;3;gmina miejsko-wiejska
0411054;041105_4;04;11;05;Piotrków Kujawski;4;miasto
0411055;041105_5;04;11;05;Piotrków Kujawski;5;obszar wiejski
0411062;041106_2;04;11;06;Radziejów;2;gmina wiejska
0411072;041107_2;04;11;07;Topólka;2;gmina wiejska
0412;0412;04;12;;rypiński;;powiat
0412011;041201_1;04;12;01;Rypin;1;gmina miejska
0412022;041202_2;04;12;02;Brzuze;2;gmina wiejska
0412032;041203_2;04;12;03;Rogowo;2;gmina wiejska
0412042;041204_2;04;12;04;Rypin;2;gmina wiejska
0412052;041205_2;04;12;05;Skrwilno;2;gmina wiejska
0412062;041206_2;04;12;06;Wąpielsk;2;gmina wiejska
0413;0413;04;13;;sępoleński;;powiat
0413013;041301_3;04;13;01;Kamień Krajeński;3;gmina miejsko-wiejska
0413014;041301_4;04;13;01;Kamień Krajeński;4;miasto
0413015;041301_5;04;13;01;Kamień Krajeński;5;obszar wiejski
0413023;041302_3;04;13;02;Sępólno Krajeńskie;3;gmina miejsko-wiejska
0413024;041302_4;04;13;02;Sępólno Krajeńskie;4;miasto
0413025;041302_5;04;13;02;Sępólno Krajeńskie;5;obszar wiejski
0413032;041303_2;04;13;03;Sośno;2;gmina wiejska
0413043;041304_3;04;13;04;Więcbork;3;gmina miejsko-wiejska
0413044;041304_4;04;13;04;Więcbork;4;miasto
0413045;041304_5;04;13;04;Więcbork;5;obszar wiejski
0414;0414;04;14;;świecki;;powiat
0414012;041401_2;04;14;01;Bukowiec;2;gmina wiejska
0414022;041402_2;04;14;02;Dragacz;2;gmina wiejska
0414032;041403_2;04;14;03;Drzycim;2;gmina wiejska
0414042;041404_2;04;14;04;Jeżewo;2;gmina wiejska
0414052;041405_2;04;14;05;Lniano;2;gmina wiejska
0414063;041406_3;04;14;06;Nowe;3;gmina miejsko-wiejska
0414064;041406_4;04;14;06;Nowe;4;miasto
0414065;041406_5;04;14;06;Nowe;5;obszar wiejski
0414072;041407_2;04;14;07;Osie;2;gmina wiejska
0414083;041408_3;04;14;08;Pruszcz;3;gmina miejsko-wiejska
0414084;041408_4;04;14;08;Pruszcz;4;miasto
0414085;041408_5;04;14;08;Pruszcz;5;obszar wiejski
0414093;041409_3;04;14;09;Świecie;3;gmina miejsko-wiejska
0414094;041409_4;04;14;09;Świecie;4;miasto
0414095;041409_5;04;14;09;Świecie;5;obszar wiejski
0414102;041410_2;04;14;10;Świekatowo;2;gmina wiejska
0414112;041411_2;04;14;11;Warlubie;2;gmina wiejska
0415;0415;04;15;;toruński;;powiat
0415011;041501_1;04;15;01;Chełmża;1;gmina miejska
0415022;041502_2;04;15;02;Chełmża;2;gmina wiejska
0415032;041503_2;04;15;03;Czernikowo;2;gmina wiejska
0415042;041504_2;04;15;04;Lubicz;2;gmina wiejska
0415052;041505_2;04;15;05;Łubianka;2;gmina wiejska
0415062;041506_2;04;15;06;Łysomice;2;gmina wiejska
0415072;041507_2;04;15;07;Obrowo;2;gmina wiejska
0415082;041508_2;04;15;08;Wielka Nieszawka;2;gmina wiejska
0415092;041509_2;04;15;09;Zławieś Wielka;2;gmina wiejska
0416;0416;04;16;;tucholski;;powiat
0416012;041601_2;04;16;01;Cekcyn;2;gmina wiejska
0416022;041602_2;04;16;02;Gostycyn;2;gmina wiejska
0416032;041603_2;04;16;03;Kęsowo;2;gmina wiejska
0416042;041604_2;04;16;04;Lubiewo;2;gmina wiejska
0416052;041605_2;04;16;05;Śliwice;2;gmina wiejska
0416063;041606_3;04;16;06;Tuchola;3;gmina miejsko-wiejska
0416064;041606_4;04;16;06;Tuchola;4;miasto
0416065;041606_5;04;16;06;Tuchola;5;obszar wiejski
0417;0417;04;17;;wąbrzeski;;powiat
0417011;041701_1;04;17;01;Wąbrzeźno;1;gmina miejska
0417022;041702_2;04;17;02;Dębowa Łąka;2;gmina wiejska
0417032;041703_2;04;17;03;Książki;2;gmina wiejska
0417042;041704_2;04;17;04;Płużnica;2;gmina wiejska
0417052;041705_2;04;17;05;Ryńsk;2;gmina wiejska
0418;0418;04;18;;włocławski;;powiat
0418011;041801_1;04;18;01;Kowal;1;gmina miejska
0418022;041802_2;04;18;02;Baruchowo;2;gmina wiejska
0418032;041803_2;04;18;03;Boniewo;2;gmina wiejska
0418043;041804_3;04;18;04;Brześć Kujawski;3;gmina miejsko-wiejska
0418044;041804_4;04;18;04;Brześć Kujawski;4;miasto
0418045;041804_5;04;18;04;Brześć Kujawski;5;obszar wiejski
0418052;041805_2;04;18;05;Choceń;2;gmina wiejska
0418063;041806_3;04;18;06;Chodecz;3;gmina miejsko-wiejska
0418064;041806_4;04;18;06;Chodecz;4;miasto
0418065;041806_5;04;18;06;Chodecz;5;obszar wiejski
0418072;041807_2;04;18;07;Fabianki;2;gmina wiejska
0418083;041808_3;04;18;08;Izbica Kujawska;3;gmina miejsko-wiejska
0418084;041808_4;04;18;08;Izbica Kujawska;4;miasto
0418085;041808_5;04;18;08;Izbica Kujawska;5;obszar wiejski
0418092;041809_2;04;18;09;Kowal;2;gmina wiejska
0418102;041810_2;04;18;10;Lubanie;2;gmina wiejska
0418113;041811_3;04;18;11;Lubień Kujawski;3;gmina miejsko-wiejska
0418114;041811_4;04;18;11;Lubień Kujawski;4;miasto
0418115;041811_5;04;18;11;Lubień Kujawski;5;obszar wiejski
0418123;041812_3;04;18;12;Lubraniec;3;gmina miejsko-wiejska
0418124;041812_4;04;18;12;Lubraniec;4;miasto
0418125;041812_5;04;18;12;Lubraniec;5;obszar wiejski
0418132;041813_2;04;18;13;Włocławek;2;gmina wiejska
0419;0419;04;19;;żniński;;powiat
0419013;041901_3;04;19;01;Barcin;3;gmina miejsko-wiejska
0419014;041901_4;04;19;01;Barcin;4;miasto
0419015;041901_5;04;19;01;Barcin;5;obszar wiejski
0419023;041902_3;04;19;02;Gąsawa;3;gmina miejsko-wiejska
0419024;041902_4;04;19;02;Gąsawa;4;miasto
0419025;041902_5;04;19;02;Gąsawa;5;obszar wiejski
0419033;041903_3;04;19;03;Janowiec Wielkopolski;3;gmina miejsko-wiejska
0419034;041903_4;04;19;03;Janowiec Wielkopolski;4;miasto
0419035;041903_5;04;19;03;Janowiec Wielkopolski;5;obszar wiejski
0419043;041904_3;04;19;04;Łabiszyn;3;gmina miejsko-wiejska
0419044;041904_4;04;19;04;Łabiszyn;4;miasto
0419045;041904_5;04;19;04;Łabiszyn;5;obszar wiejski
0419052;041905_2;04;19;05;Rogowo;2;gmina wiejska
0419063;041906_3;04;19;06;Żnin;3;gmina miejsko-wiejska
0419064;041906_4;04;19;06;Żnin;4;miasto
0419065;041906_5;04;19;06;Żnin;5;obszar wiejski
0461;0461;04;61;;Bydgoszcz;;miasto na prawach powiatu
0461011;046101_1;04;61;01;Bydgoszcz;1;gmina miejska
0462;0462;04;62;;Grudziądz;;miasto na prawach powiatu
0462011;046201_1;04;62;01;Grudziądz;1;gmina miejska
0463;0463;04;63;;Toruń;;miasto na prawach powiatu
0463011;046301_1;04;63;01;Toruń;1;gmina miejska
0464;0464;04;64;;Włocławek;;miasto na prawach powiatu
0464011;046401_1;04;64;01;Włocławek;1;gmina miejska
06;06;06;;;LUBELSKIE;;województwo
0601;0601;06;01;;bialski;;powiat
0601011;060101_1;06;01;01;Międzyrzec Podlaski;1;gmina miejska
0601021;060102_1;06;01;02;Terespol;1;gmina miejska
0601032;060103_2;06;01;03;Biała Podlaska;2;gmina wiejska
0601042;060104_2;06;01;04;Drelów;2;gmina wiejska
0601052;060105_2;06;01;05;Janów Podlaski;2;gmina wiejska
0601062;060106_2;06;01;06;Kodeń;2;gmina wiejska
0601072;060107_2;06;01;07;Konstantynów;2;gmina wiejska
0601082;060108_2;06;01;08;Leśna Podlaska;2;gmina wiejska
0601092;060109_2;06;01;09;Łomazy;2;gmina wiejska
0601102;060110_2;06;01;10;Międzyrzec Podlaski;2;gmina wiejska
0601113;060111_3;06;01;11;Piszczac;3;gmina miejsko-wiejska
0601114;060111_4;06;01;11;Piszczac;4;miasto
0601115;060111_5;06;01;11;Piszczac;5;obszar wiejski
0601122;060112_2;06;01;12;Rokitno;2;gmina wiejska
0601132;060113_2;06;01;13;Rossosz;2;gmina wiejska
0601142;060114_2;06;01;14;Sławatycze;2;gmina wiejska
0601152;060115_2;06;01;15;Sosnówka;2;gmina wiejska
0601162;060116_2;06;01;16;Terespol;2;gmina wiejska
0601172;060117_2;06;01;17;Tuczna;2;gmina wiejska
0601182;060118_2;06;01;18;Wisznice;2;gmina wiejska
0601192;060119_2;06;01;19;Zalesie;2;gmina wiejska
0602;0602;06;02;;biłgorajski;;powiat
0602011;060201_1;06;02;01;Biłgoraj;1;gmina miejska
0602022;060202_2;06;02;02;Aleksandrów;2;gmina wiejska
0602032;060203_2;06;02;03;Biłgoraj;2;gmina wiejska
0602042;060204_2;06;02;04;Biszcza;2;gmina wiejska
0602053;060205_3;06;02;05;Frampol;3;gmina miejsko-wiejska
0602054;060205_4;06;02;05;Frampol;4;miasto
0602055;060205_5;06;02;05;Frampol;5;obszar wiejski
0602063;060206_3;06;02;06;Goraj;3;gmina miejsko-wiejska
0602064;060206_4;06;02;06;Goraj;4;miasto
0602065;060206_5;06;02;06;Goraj;5;obszar wiejski
0602073;060207_3;06;02;07;Józefów;3;gmina miejsko-wiejska
0602074;060207_4;06;02;07;Józefów;4;miasto
0602075;060207_5;06;02;07;Józefów;5;obszar wiejski
0602082;060208_2;06;02;08;Księżpol;2;gmina wiejska
0602092;060209_2;06;02;09;Łukowa;2;gmina wiejska
0602102;060210_2;06;02;10;Obsza;2;gmina wiejska
0602112;060211_2;06;02;11;Potok Górny;2;gmina wiejska
0602123;060212_3;06;02;12;Tarnogród;3;gmina miejsko-wiejska
0602124;060212_4;06;02;12;Tarnogród;4;miasto
0602125;060212_5;06;02;12;Tarnogród;5;obszar wiejski
0602132;060213_2;06;02;13;Tereszpol;2;gmina wiejska
0602143;060214_3;06;02;14;Turobin;3;gmina miejsko-wiejska
0602144;060214_4;06;02;14;Turobin;4;miasto
0602145;060214_5;06;02;14;Turobin;5;obszar wiejski
0603;0603;06;03;;chełmski;;powiat
0603011;060301_1;06;03;01;Rejowiec Fabryczny;1;gmina miejska
0603022;060302_2;06;03;02;Białopole;2;gmina wiejska
0603032;060303_2;06;03;03;Chełm;2;gmina wiejska
0603042;060304_2;06;03;04;Dorohusk;2;gmina wiejska
0603052;060305_2;06;03;05;Dubienka;2;gmina wiejska
0603062;060306_2;06;03;06;Kamień;2;gmina wiejska
0603072;060307_2;06;03;07;Leśniowice;2;gmina wiejska
0603082;060308_2;06;03;08;Rejowiec Fabryczny;2;gmina wiejska
0603092;060309_2;06;03;09;Ruda-Huta;2;gmina wiejska
0603102;060310_2;06;03;10;Sawin;2;gmina wiejska
0603113;060311_3;06;03;11;Siedliszcze;3;gmina miejsko-wiejska
0603114;060311_4;06;03;11;Siedliszcze;4;miasto
0603115;060311_5;06;03;11;Siedliszcze;5;obszar wiejski
0603122;060312_2;06;03;12;Wierzbica;2;gmina wiejska
0603132;060313_2;06;03;13;Wojsławice;2;gmina wiejska
0603142;060314_2;06;03;14;Żmudź;2;gmina wiejska
0603153;060315_3;06;03;15;Rejowiec;3;gmina miejsko-wiejska
0603154;060315_4;06;03;15;Rejowiec;4;miasto
0603155;060315_5;06;03;15;Rejowiec;5;obszar wiejski
0604;0604;06;04;;hrubieszowski;;powiat
0604011;060401_1;06;04;01;Hrubieszów;1;gmina miejska
0604022;060402_2;06;04;02;Dołhobyczów;2;gmina wiejska
0604032;060403_2;06;04;03;Horodło;2;gmina wiejska
0604042;060404_2;06;04;04;Hrubieszów;2;gmina wiejska
0604052;060405_2;06;04;05;Mircze;2;gmina wiejska
0604062;060406_2;06;04;06;Trzeszczany;2;gmina wiejska
0604072;060407_2;06;04;07;Uchanie;2;gmina wiejska
0604082;060408_2;06;04;08;Werbkowice;2;gmina wiejska
0605;0605;06;05;;janowski;;powiat
0605012;060501_2;06;05;01;Batorz;2;gmina wiejska
0605022;060502_2;06;05;02;Chrzanów;2;gmina wiejska
0605032;060503_2;06;05;03;Dzwola;2;gmina wiejska
0605042;060504_2;06;05;04;Godziszów;2;gmina wiejska
0605053;060505_3;06;05;05;Janów Lubelski;3;gmina miejsko-wiejska
0605054;060505_4;06;05;05;Janów Lubelski;4;miasto
0605055;060505_5;06;05;05;Janów Lubelski;5;obszar wiejski
0605063;060506_3;06;05;06;Modliborzyce;3;gmina miejsko-wiejska
0605064;060506_4;06;05;06;Modliborzyce;4;miasto
0605065;060506_5;06;05;06;Modliborzyce;5;obszar wiejski
0605072;060507_2;06;05;07;Potok Wielki;2;gmina wiejska
0606;0606;06;06;;krasnostawski;;powiat
0606011;060601_1;06;06;01;Krasnystaw;1;gmina miejska
0606022;060602_2;06;06;02;Fajsławice;2;gmina wiejska
0606032;060603_2;06;06;03;Gorzków;2;gmina wiejska
0606043;060604_3;06;06;04;Izbica;3;gmina miejsko-wiejska
0606044;060604_4;06;06;04;Izbica;4;miasto
0606045;060604_5;06;06;04;Izbica;5;obszar wiejski
0606052;060605_2;06;06;05;Krasnystaw;2;gmina wiejska
0606062;060606_2;06;06;06;Kraśniczyn;2;gmina wiejska
0606072;060607_2;06;06;07;Łopiennik Górny;2;gmina wiejska
0606092;060609_2;06;06;09;Rudnik;2;gmina wiejska
0606102;060610_2;06;06;10;Siennica Różana;2;gmina wiejska
0606112;060611_2;06;06;11;Żółkiewka;2;gmina wiejska
0607;0607;06;07;;kraśnicki;;powiat
0607011;060701_1;06;07;01;Kraśnik;1;gmina miejska
0607023;060702_3;06;07;02;Annopol;3;gmina miejsko-wiejska
0607024;060702_4;06;07;02;Annopol;4;miasto
0607025;060702_5;06;07;02;Annopol;5;obszar wiejski
0607032;060703_2;06;07;03;Dzierzkowice;2;gmina wiejska
0607042;060704_2;06;07;04;Gościeradów;2;gmina wiejska
0607052;060705_2;06;07;05;Kraśnik;2;gmina wiejska
0607062;060706_2;06;07;06;Szastarka;2;gmina wiejska
0607072;060707_2;06;07;07;Trzydnik Duży;2;gmina wiejska
0607083;060708_3;06;07;08;Urzędów;3;gmina miejsko-wiejska
0607084;060708_4;06;07;08;Urzędów;4;miasto
0607085;060708_5;06;07;08;Urzędów;5;obszar wiejski
0607092;060709_2;06;07;09;Wilkołaz;2;gmina wiejska
0607102;060710_2;06;07;10;Zakrzówek;2;gmina wiejska
0608;0608;06;08;;lubartowski;;powiat
0608011;060801_1;06;08;01;Lubartów;1;gmina miejska
0608022;060802_2;06;08;02;Abramów;2;gmina wiejska
0608032;060803_2;06;08;03;Firlej;2;gmina wiejska
0608042;060804_2;06;08;04;Jeziorzany;2;gmina wiejska
0608053;060805_3;06;08;05;Kamionka;3;gmina miejsko-wiejska
0608054;060805_4;06;08;05;Kamionka;4;miasto
0608055;060805_5;06;08;05;Kamionka;5;obszar wiejski
0608063;060806_3;06;08;06;Kock;3;gmina miejsko-wiejska
0608064;060806_4;06;08;06;Kock;4;miasto
0608065;060806_5;06;08;06;Kock;5;obszar wiejski
0608072;060807_2;06;08;07;Lubartów;2;gmina wiejska
0608082;060808_2;06;08;08;Michów;2;gmina wiejska
0608092;060809_2;06;08;09;Niedźwiada;2;gmina wiejska
0608103;060810_3;06;08;10;Ostrów Lubelski;3;gmina miejsko-wiejska
0608104;060810_4;06;08;10;Ostrów Lubelski;4;miasto
0608105;060810_5;06;08;10;Ostrów Lubelski;5;obszar wiejski
0608112;060811_2;06;08;11;Ostrówek;2;gmina wiejska
0608122;060812_2;06;08;12;Serniki;2;gmina wiejska
0608132;060813_2;06;08;13;Uścimów;2;gmina wiejska
0609;0609;06;09;;lubelski;;powiat
0609013;060901_3;06;09;01;Bełżyce;3;gmina miejsko-wiejska
0609014;060901_4;06;09;01;Bełżyce;4;miasto
0609015;060901_5;06;09;01;Bełżyce;5;obszar wiejski
0609022;060902_2;06;09;02;Borzechów;2;gmina wiejska
0609033;060903_3;06;09;03;Bychawa;3;gmina miejsko-wiejska
0609034;060903_4;06;09;03;Bychawa;4;miasto
0609035;060903_5;06;09;03;Bychawa;5;obszar wiejski
0609042;060904_2;06;09;04;Garbów;2;gmina wiejska
0609052;060905_2;06;09;05;Głusk;2;gmina wiejska
0609062;060906_2;06;09;06;Jabłonna;2;gmina wiejska
0609072;060907_2;06;09;07;Jastków;2;gmina wiejska
0609082;060908_2;06;09;08;Konopnica;2;gmina wiejska
0609092;060909_2;06;09;09;Krzczonów;2;gmina wiejska
0609102;060910_2;06;09;10;Niedrzwica Duża;2;gmina wiejska
0609112;060911_2;06;09;11;Niemce;2;gmina wiejska
0609122;060912_2;06;09;12;Strzyżewice;2;gmina wiejska
0609132;060913_2;06;09;13;Wojciechów;2;gmina wiejska
0609142;060914_2;06;09;14;Wólka;2;gmina wiejska
0609152;060915_2;06;09;15;Wysokie;2;gmina wiejska
0609162;060916_2;06;09;16;Zakrzew;2;gmina wiejska
0610;0610;06;10;;łęczyński;;powiat
0610012;061001_2;06;10;01;Cyców;2;gmina wiejska
0610022;061002_2;06;10;02;Ludwin;2;gmina wiejska
0610033;061003_3;06;10;03;Łęczna;3;gmina miejsko-wiejska
0610034;061003_4;06;10;03;Łęczna;4;miasto
0610035;061003_5;06;10;03;Łęczna;5;obszar wiejski
0610042;061004_2;06;10;04;Milejów;2;gmina wiejska
0610052;061005_2;06;10;05;Puchaczów;2;gmina wiejska
0610062;061006_2;06;10;06;Spiczyn;2;gmina wiejska
0611;0611;06;11;;łukowski;;powiat
0611011;061101_1;06;11;01;Łuków;1;gmina miejska
0611021;061102_1;06;11;02;Stoczek Łukowski;1;gmina miejska
0611032;061103_2;06;11;03;Adamów;2;gmina wiejska
0611042;061104_2;06;11;04;Krzywda;2;gmina wiejska
0611052;061105_2;06;11;05;Łuków;2;gmina wiejska
0611062;061106_2;06;11;06;Serokomla;2;gmina wiejska
0611072;061107_2;06;11;07;Stanin;2;gmina wiejska
0611082;061108_2;06;11;08;Stoczek Łukowski;2;gmina wiejska
0611092;061109_2;06;11;09;Trzebieszów;2;gmina wiejska
0611102;061110_2;06;11;10;Wojcieszków;2;gmina wiejska
0611112;061111_2;06;11;11;Wola Mysłowska;2;gmina wiejska
0612;0612;06;12;;opolski;;powiat
0612012;061201_2;06;12;01;Chodel;2;gmina wiejska
0612023;061202_3;06;12;02;Józefów nad Wisłą;3;gmina miejsko-wiejska
0612024;061202_4;06;12;02;Józefów nad Wisłą;4;miasto
0612025;061202_5;06;12;02;Józefów nad Wisłą;5;obszar wiejski
0612032;061203_2;06;12;03;Karczmiska;2;gmina wiejska
0612042;061204_2;06;12;04;Łaziska;2;gmina wiejska
0612053;061205_3;06;12;05;Opole Lubelskie;3;gmina miejsko-wiejska
0612054;061205_4;06;12;05;Opole Lubelskie;4;miasto
0612055;061205_5;06;12;05;Opole Lubelskie;5;obszar wiejski
0612063;061206_3;06;12;06;Poniatowa;3;gmina miejsko-wiejska
0612064;061206_4;06;12;06;Poniatowa;4;miasto
0612065;061206_5;06;12;06;Poniatowa;5;obszar wiejski
0612072;061207_2;06;12;07;Wilków;2;gmina wiejska
0613;0613;06;13;;parczewski;;powiat
0613012;061301_2;06;13;01;Dębowa Kłoda;2;gmina wiejska
0613022;061302_2;06;13;02;Jabłoń;2;gmina wiejska
0613032;061303_2;06;13;03;Milanów;2;gmina wiejska
0613043;061304_3;06;13;04;Parczew;3;gmina miejsko-wiejska
0613044;061304_4;06;13;04;Parczew;4;miasto
0613045;061304_5;06;13;04;Parczew;5;obszar wiejski
0613052;061305_2;06;13;05;Podedwórze;2;gmina wiejska
0613062;061306_2;06;13;06;Siemień;2;gmina wiejska
0613072;061307_2;06;13;07;Sosnowica;2;gmina wiejska
0614;0614;06;14;;puławski;;powiat
0614011;061401_1;06;14;01;Puławy;1;gmina miejska
0614022;061402_2;06;14;02;Baranów;2;gmina wiejska
0614032;061403_2;06;14;03;Janowiec;2;gmina wiejska
0614043;061404_3;06;14;04;Kazimierz Dolny;3;gmina miejsko-wiejska
0614044;061404_4;06;14;04;Kazimierz Dolny;4;miasto
0614045;061404_5;06;14;04;Kazimierz Dolny;5;obszar wiejski
0614052;061405_2;06;14;05;Końskowola;2;gmina wiejska
0614062;061406_2;06;14;06;Kurów;2;gmina wiejska
0614072;061407_2;06;14;07;Markuszów;2;gmina wiejska
0614083;061408_3;06;14;08;Nałęczów;3;gmina miejsko-wiejska
0614084;061408_4;06;14;08;Nałęczów;4;miasto
0614085;061408_5;06;14;08;Nałęczów;5;obszar wiejski
0614092;061409_2;06;14;09;Puławy;2;gmina wiejska
0614102;061410_2;06;14;10;Wąwolnica;2;gmina wiejska
0614112;061411_2;06;14;11;Żyrzyn;2;gmina wiejska
0615;0615;06;15;;radzyński;;powiat
0615011;061501_1;06;15;01;Radzyń Podlaski;1;gmina miejska
0615022;061502_2;06;15;02;Borki;2;gmina wiejska
0615033;061503_3;06;15;03;Czemierniki;3;gmina miejsko-wiejska
0615034;061503_4;06;15;03;Czemierniki;4;miasto
0615035;061503_5;06;15;03;Czemierniki;5;obszar wiejski
0615042;061504_2;06;15;04;Kąkolewnica;2;gmina wiejska
0615052;061505_2;06;15;05;Komarówka Podlaska;2;gmina wiejska
0615062;061506_2;06;15;06;Radzyń Podlaski;2;gmina wiejska
0615072;061507_2;06;15;07;Ulan-Majorat;2;gmina wiejska
0615082;061508_2;06;15;08;Wohyń;2;gmina wiejska
0616;0616;06;16;;rycki;;powiat
0616011;061601_1;06;16;01;Dęblin;1;gmina miejska
0616022;061602_2;06;16;02;Kłoczew;2;gmina wiejska
0616032;061603_2;06;16;03;Nowodwór;2;gmina wiejska
0616043;061604_3;06;16;04;Ryki;3;gmina miejsko-wiejska
0616044;061604_4;06;16;04;Ryki;4;miasto
0616045;061604_5;06;16;04;Ryki;5;obszar wiejski
0616052;061605_2;06;16;05;Stężyca;2;gmina wiejska
0616062;061606_2;06;16;06;Ułęż;2;gmina wiejska
0617;0617;06;17;;świdnicki;;powiat
0617011;061701_1;06;17;01;Świdnik;1;gmina miejska
0617022;061702_2;06;17;02;Mełgiew;2;gmina wiejska
0617033;061703_3;06;17;03;Piaski;3;gmina miejsko-wiejska
0617034;061703_4;06;17;03;Piaski;4;miasto
0617035;061703_5;06;17;03;Piaski;5;obszar wiejski
0617042;061704_2;06;17;04;Rybczewice;2;gmina wiejska
0617052;061705_2;06;17;05;Trawniki;2;gmina wiejska
0618;0618;06;18;;tomaszowski;;powiat
0618011;061801_1;06;18;01;Tomaszów Lubelski;1;gmina miejska
0618022;061802_2;06;18;02;Bełżec;2;gmina wiejska
0618032;061803_2;06;18;03;Jarczów;2;gmina wiejska
0618042;061804_2;06;18;04;Krynice;2;gmina wiejska
0618053;061805_3;06;18;05;Lubycza Królewska;3;gmina miejsko-wiejska
0618054;061805_4;06;18;05;Lubycza Królewska;4;miasto
0618055;061805_5;06;18;05;Lubycza Królewska;5;obszar wiejski
0618063;061806_3;06;18;06;Łaszczów;3;gmina miejsko-wiejska
0618064;061806_4;06;18;06;Łaszczów;4;miasto
0618065;061806_5;06;18;06;Łaszczów;5;obszar wiejski
0618072;061807_2;06;18;07;Rachanie;2;gmina wiejska
0618082;061808_2;06;18;08;Susiec;2;gmina wiejska
0618092;061809_2;06;18;09;Tarnawatka;2;gmina wiejska
0618102;061810_2;06;18;10;Telatyn;2;gmina wiejska
0618112;061811_2;06;18;11;Tomaszów Lubelski;2;gmina wiejska
0618123;061812_3;06;18;12;Tyszowce;3;gmina miejsko-wiejska
0618124;061812_4;06;18;12;Tyszowce;4;miasto
0618125;061812_5;06;18;12;Tyszowce;5;obszar wiejski
0618132;061813_2;06;18;13;Ulhówek;2;gmina wiejska
0619;0619;06;19;;włodawski;;powiat
0619011;061901_1;06;19;01;Włodawa;1;gmina miejska
0619022;061902_2;06;19;02;Hanna;2;gmina wiejska
0619032;061903_2;06;19;03;Hańsk;2;gmina wiejska
0619042;061904_2;06;19;04;Stary Brus;2;gmina wiejska
0619052;061905_2;06;19;05;Urszulin;2;gmina wiejska
0619062;061906_2;06;19;06;Włodawa;2;gmina wiejska
0619072;061907_2;06;19;07;Wola Uhruska;2;gmina wiejska
0619082;061908_2;06;19;08;Wyryki;2;gmina wiejska
0620;0620;06;20;;zamojski;;powiat
0620012;062001_2;06;20;01;Adamów;2;gmina wiejska
0620022;062002_2;06;20;02;Grabowiec;2;gmina wiejska
0620032;062003_2;06;20;03;Komarów-Osada;2;gmina wiejska
0620043;062004_3;06;20;04;Krasnobród;3;gmina miejsko-wiejska
0620044;062004_4;06;20;04;Krasnobród;4;miasto
0620045;062004_5;06;20;04;Krasnobród;5;obszar wiejski
0620052;062005_2;06;20;05;Łabunie;2;gmina wiejska
0620062;062006_2;06;20;06;Miączyn;2;gmina wiejska
0620072;062007_2;06;20;07;Nielisz;2;gmina wiejska
0620082;062008_2;06;20;08;Radecznica;2;gmina wiejska
0620092;062009_2;06;20;09;Sitno;2;gmina wiejska
0620102;062010_2;06;20;10;Skierbieszów;2;gmina wiejska
0620112;062011_2;06;20;11;Stary Zamość;2;gmina wiejska
0620122;062012_2;06;20;12;Sułów;2;gmina wiejska
0620133;062013_3;06;20;13;Szczebrzeszyn;3;gmina miejsko-wiejska
0620134;062013_4;06;20;13;Szczebrzeszyn;4;miasto
0620135;062013_5;06;20;13;Szczebrzeszyn;5;obszar wiejski
0620142;062014_2;06;20;14;Zamość;2;gmina wiejska
0620153;062015_3;06;20;15;Zwierzyniec;3;gmina miejsko-wiejska
0620154;062015_4;06;20;15;Zwierzyniec;4;miasto
0620155;062015_5;06;20;15;Zwierzyniec;5;obszar wiejski
